content,wording,student_id,prompt_id,text,tokenize_length,fold
-1.209939,-1.1355351,627d613b1908,39c16e,"A tragedy should be a complex plan not a simple plan,It should also be very specific,and not be set in a bad to good instead ",31,0
-1.1995299,-1.0920393,b982a3c8ccdc,39c16e,"The three elements of an ideal tragedy are the downfall of character, the recognition of their downfall, and  the change of fortune from good to bad. ",31,0
-1.1394864,-1.1380198,e2b2598c6025,39c16e,"Three elements of an ideal tragedy would include death or multiple deaths, a single issue plot, and it should induce pity and fear into the audience.",31,0
-1.2385257,-0.946128,82a357fd23a6,39c16e,it has a morally neutral man. the aforementioned man loses everything due to a mistake. he has to be reliable and his end has to be tragic,31,0
-1.2255217,-1.3018689,a9cde51758e6,39c16e,"It should be arranged not on a simple but complex plan, it should fill readers with petty and fear, and it should change of fortune presented. ",31,0
-1.040112,-0.7031714,b86fbee303fe,39c16e,An ideal tragedy cannot be extreme because all it will do will shock the audience. It should have a plan and be able to alarm the reader.,31,0
-1.3164748,-1.3540272,2b83c2416faa,39c16e,"It should imitate actions which excite pity and fear, It should come about as the result not of vice, but of some great error or frailty.",31,0
-1.1254513,-0.9913618,77f770ddbb3b,39c16e,Should be arranged for not a simple plot but a complex one. It should resemble actions that excite fear or pity. And it merely shocks the reader,31,0
-1.2721242,-1.1439198,7949ef629508,39c16e,"An ideal trade needs to have a tragic ending, it needs to have the downfall of someone, and it needs a person you can relate to.",31,0
-1.2512913,-1.0243634,3ffce719094a,39c16e,"A good tragedy should display the downfall of a character based on a mistake, should be of a single plot, and will be tragic and comedic. ",31,0
-1.1402675,-1.1692365,a41bc69f837b,39c16e,"An ideal tragedy should have a single threaded plot, the main character should not be good or bad, and it should not have a happy ending.",31,0
-1.2475432,-0.993059,d31f305eebeb,39c16e,"Three elements of a tragedy would be to have a complex plan, the tragedy should relate to problems everyone has, and should be sort of comedic. ",31,0
-1.3115188,-1.2041525,fdffa41d7cdd,39c16e,"It shouldn't be simple,  it should have one plot, and the change of fortune should be good to bad due to an error or weakness",31,0
-1.2770731,-1.2403998,cd2007dbc79a,39c16e,"second rank comes the kind of tragedy which some place first. Like the Odyssey, it has a double thread of plot, and also an opposite catastrophe",31,0
-1.1030915,-1.0751122,29c24abaabad,39c16e,"An ideal tragedy should be arranged on a complex plan. It should imitate actions that excite fear and pity, which is a distinctive mark of tragic imitation. ",32,0
-0.686687,-0.33006096,ef17d8c11122,39c16e,An ideal tragedy must have a complex plan. It must also have actions that impose pity and fear. An ideal tragedy should also shock the reader greatly.,32,0
-1.3962994,-1.1733842,a362f9ee2bca,39c16e,it must lead to the downfall of a charter. it may be be medical. it must be. it must be a good person who has the tragedy ,32,0
-1.2119793,-1.1471559,b098588bfd90,39c16e,"A person not good or bad, but whose life is impacted by misfortune, a downfall of a character instead of the rise, and an unhappy ending.",32,0
-1.1904982,-1.4660221,ef465b945133,39c16e,"One element is it has a good plot, it possesses no single tragic quality, and it neither satisfies the moral sense nor calls forth pity of fear. ",32,0
-1.0969692,-1.2073666,d5417ffa5d4b,39c16e,"An ideal tragedy should be complex and invoke pity or fear, go from good to bad by character error, and not have a downfall of the villain.",32,0
-1.1066252,-0.77819914,2c3086b8a0e8,39c16e,"It doesnt always have to end on death. It may not be simple, but complex, and the change of fortune should be for good to bad.",32,0
-1.1789509,-1.1563414,ee79917c0633,39c16e,"An ideal tragedy would have a complex structure, express pity and fear, and bring the downfall of the main character in a way that shocks the audience.",32,0
-1.1993526,-1.2113326,ba6dc0728359,39c16e,"An ideal tragedy described by Aristotle should have a complex plan, it should excite pity and fear, and lastly there has to be a major mistake made.  ",32,0
-1.0475074,-0.398554,7e3421a02a82,39c16e,A tragedy should go from good to bad. It should be about fortune and a character overcoming a problem.The story should have one main issue not multiple ,32,0
-0.8965176,-1.0740255,42a3154d4059,39c16e,"An ideal tragedy should ""be arranged not on the simple but on the complex plan."" It should also  imitate actions that excite pity and also fear. ",32,0
-1.28053,-1.1682357,0d3d5a490eab,39c16e,"A good trade has a good character turn bad, someone has to do something terrible or felt something terrible, and lastly it should have a dramatic competition.",32,0
-1.3047669,-0.9483469,65d2efe577d2,39c16e,"At the beginning they should be not good or bad but somewhere in between , they suffer a tragedy that ruins them at some point, and showcase misfortune.",32,0
-0.8918733,-0.58684963,b1bf5de5435a,39c16e,"A perfect tragedy should not be simple, it should be complex. It should imitate actions which excite pity and fear. It shout also be quite shocking.",32,0
-1.1716677,-1.0369148,f7e34d8cb38a,39c16e,the 3 elements of a ideal tragedy should be arranged not on the simple but on the complex plan. immature actions and be distinctive to mark of tragic imitation,32,0
-1.3412489,-1.4526017,b11d3a556db2,39c16e,"A tragedy should have a complex plan, it should imitate nations which excite pity and fear, and the change of fortune should be from good to bad.",32,0
-1.03534,-0.722363,51a6758ee8e7,39c16e,"The ideal tragedy should have a complex plan, which should have actions that excited pity and fear. And the change of fortune of the protagonist is shocking.",32,0
-1.1955141,-1.2448981,882532f7815e,39c16e,"A perfect tragedy should excite feelings of pity and fear, it should not satisfy moral sense and it should not end well for the hero(es).",32,0
-0.9528109,-0.36712846,d0bf1a941f63,39c16e,A perfect tragedy should be arranged not so simple but like a complex plan. It should show an action that should show compassion and fright in the story.  ,32,0
-1.2154542,-1.4683944,41423761a3ec,39c16e,"A perfect tragedy should be arranged not on the simple but more complex plan, it should imitate actions which excite pity and fear. It should follow plainly.",32,0
-1.2621633,-1.5066108,76b6324a2e4b,39c16e,"It should be a complex plan, It should moreover imitate actions which excite petty and fear, and the change of fortune presented must not be a victory.",32,0
-0.90638906,-0.27741176,63bb6f3ad628,39c16e,"The ideal tragedy should be complex in plot. The main character should go from good to bad. Lastly, the tragedy should end with a tragic ending.",32,0
-1.2551812,-1.1899344,ccc795557d79,39c16e,"Three element of and ideal tragedy would be to excite pity and fear, which leads to intimidation, the change of fortune, and no single tragic quality.",32,0
-0.9633771,-0.7197213,70532e0e84cb,39c16e,An ideal tragedy should be arranged in a complex plan. It should have actions that attract pity and fear. There would be a change of fortune involved.,32,0
-1.389602,-0.8535482,b00caf67495f,39c16e,"he should be arranged in a complex way. He shouldn reacted the other way around, he shouldn  reacted like pity or scared and he shouldn change his ways ",32,0
-1.2516224,-0.89470845,16d5a5e70824,39c16e,There should be some comedy in the tragedy. There should be a change in fortune in the tragedy. There should also be a downfall in the tragedy.,32,0
-0.97690004,-0.5413154,cd909bdee8b2,39c16e,"One element to use in the ideal tragedy would be changing luck. One thing, the article talks about is that luck must change from good to bad.  ",32,0
-1.2468588,-1.0298699,34ea4e110d24,39c16e,"3 elements of a tragedy are a complex plot, create fear and pity in the audience, and feature a reliable character who is neither evil nor faintly.",32,0
-1.2428972,-1.3349663,34f3d100fc4f,39c16e,"Tragedy should be built up over the course of the story, should give senses of pity and fear, and should be general misfortune to the virtuous characters.",32,0
-0.8280455,-0.6752884,6de8f01d982c,39c16e,Aristotle describes 3 elements of an ideal tragedy. Those are. plot character and thought. He thinks that the most important  element to a tragedy is plot.,32,0
-1.2408944,-1.2093779,f524f4097acd,39c16e,"it should be moreover, imitate actions, this being the distinctive mark of tragic imitation. It should be arranged not on the simple but on the complex.",32,0
-1.0614556,-0.75843304,15b705516e96,39c16e,"It has complex characters, draws out true emotion in the audience with no shock value, and finally the character brings their own downfall due to their decisions.",32,0
-1.1636002,-1.1650276,49bc30b33f2f,39c16e,Well one example of tragedy was not on simple but on the complex plan. The change of fortune presented must not be the spectacle of a virtuous man.,32,0
-1.2544719,-1.2509674,307ce62fa763,39c16e,"Tragedy always has a good lesson at the end, tragedies   not always has a good plot winch causes the ending to be bad and also should be complex. ",32,0
-1.1080687,-1.2077696,799844de92b1,39c16e,"An ideal tragedy should imitate actions which excite pity and fear, the aspect of the character which ultimately leads to their downfall, it contains rhythm and harmony. ",32,0
-1.0590836,-0.9318029,55a9f9981bc7,39c16e,"The 3 elements of a ideal tragedy by Aristotle are complex, should cause pity and fear, and the change of fortune should be from good to bad.",32,0
-0.95131093,-0.4237388,5cb0bd56b91d,39c16e,One element is to excite pity and fear. This means to add scenes that would shock the audience and give them fear for the people in the play.,32,0
-1.1992838,-1.1565181,f09cecc2992f,39c16e,"A trade should come to fruition through a complex plan, should excite pity and fear, and should have a change of fortune going from good to bad. ",32,0
-1.1691092,-1.5041646,07c4f597f2cb,39c16e,he believed tragedies should follow a complex plan with some imitate actions which action which excite pity and fear and should feature a character whos not good or just ,32,0
-0.8859393,-0.5717552,7d2d7541c877,39c16e,"A tragedy should not have a simple plan, but a complex plan.  It should maintain the same theme and purpose.  It should also excite pity and fear.",33,0
-1.1324364,-1.0772696,495f06a2ca3b,39c16e,"Three elements of tragedy include the downfall of a nor good or bad person, the downfall being provoked by a mistake that ruins everything, and no happy ending.",33,0
-0.9511372,-0.32179904,12c2d0e4200b,39c16e,    Must have a downfall of your tragic hero. The reader must be able to relate to them. It should also have good construction to give the best effect.,33,0
-1.2071613,-1.0429643,b46ad95dba33,39c16e,"Three elements of an ideal tragedy include a problem that is neither bad or good, a heroic character, and the death of a loved character by the audience. ",33,0
-0.9088284,-0.34164426,7f09d9ceac6c,39c16e,One element of a tragedy is a complex plot. It should excite pity and fear. the main character should be reliable in order for the audience to understand.,33,0
-1.3018143,-1.330413,f3b56069f95b,39c16e,"the specific effect of Tragedy will be produced. A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan.",33,0
-0.98680174,-0.49656352,4382597af43e,39c16e,Tragedy is never planned and always unexpected. Tragedy makes you feel pity and fear. Tragedy is a change in your life and how you react to that change. ,33,0
-1.290634,-1.3963724,ec46ea59aeca,39c16e,"It should be a complex plan, It should move over imitate actions which excite petty and fear, and the change of fortune presented must not be a victory.",33,0
-1.2076535,-0.91965276,abc61baf2652,39c16e,"Three elements are a plot that follows good to bad, a misfortune that the main character receives, and the main character has to be wealthy and well known.",33,0
-1.3640999,-1.2382398,ebf7ba1c0d8d,39c16e,"a virtuous man brought from prosperity to adversity, a bad man passing from adversity to prosperity,  it neither satisfies the moral sense nor calls forth pity or fear.",33,0
-1.2366263,-0.46737513,1d0198a60d16,39c16e,there is a such thing as a perfect tragedy depending on what it is. you react differently from each situation. it is ranked on how bad it is. ,33,0
-1.2196935,-1.0520005,0f9dbc5f6c8a,39c16e,"The three elements of an ideal tragedy are a plot that isn't in favor of the main character, liable characters, and the ability to invoke fear. ",33,0
-1.3001809,-1.1193886,46e3ac3440e8,39c16e,"An ideal tragedy is not very comedic, which features a main character who is neither the hero nor the villa, and whose demise is reliable to the reader.",33,0
-1.2368102,-1.1622639,86b39d1a4aaf,39c16e,"-It should not be organized in a completed way, because it doesn't provoke the fear or pity of the audience. It would just shock us. ",33,0
-1.2982053,-0.82533187,0cd6725d9d58,39c16e,A person's luck should go from good to bad. They have to make a mistake. Most of the time they have to do something to someone.,33,0
-1.2214087,-1.2691774,ef34650066b7,39c16e,"In the second rank comes the kind of tragedy which some place first. Like the Odyssey, it has a double thread of plot, and also an opposite catastrophe",33,0
-1.0604428,-1.0129479,10831bf47eef,39c16e,"Three elements of an ideal tragedy are as followed, a neutral character, a change of fortune from good to bad, and it needs to end in misfortune. ",33,0
-1.3011498,-1.0198759,87016175608b,39c16e,"A good tragedy should have a complex plot,  the downfall of a man that the reader/viewer can relate to, and it shouldn't be comedic.",33,0
-0.87752455,-0.45934913,ca3ecb4a36c4,39c16e,"The three elements described by Aristotle is plot, character and spectacle. All three element are things that are needed for a tragedy to occur and all involve fortune. ",33,0
-0.860547,-0.40931025,b653507afb68,39c16e,"It must feature a hero thats not good or bad and their downfall.  It most also end in a tragic event, or have a double threaded plot.",33,0
-0.92517513,-0.3904003,cff813078766,39c16e,Plot- Plot is the key element in an ideal tragedy. The plot must move from beginning to middle to end with events that make sense to prior events.,33,0
-1.1929334,-1.1755794,b8aed8e03556,39c16e,"The elements of an ideal tragedy have a developed plot with different complexities,  a well-constructed plot, and an opposite catastrophe for the good and the bad. ",33,0
-0.9411812,-0.44915554,16cef9f1ef6c,39c16e,One one be the rich going to poor. Another would be a comedy ending with a bad ending. An additional element would be The downfall of a hero.,33,0
-0.9793884,-0.35639286,c9a2ea808810,39c16e,it should be planned and well thought out. A well tragedy plan should single in its issue. Focus on that one trade subject. Afterwards comes a great trade,33,0
-1.2030181,-1.0883846,8e598fdfd998,39c16e,"An ideal tragedy should go from good to bad, ending on that negative note, and be caused by a character's own fault that sparks the tragedy.",33,0
-0.8630428,-0.98380804,5cf67cf5a568,39c16e,Tragedy is the idea of an arranged not on the the simple but complex plan. Actions that excite pity and fear this being the distinctive mark of tragic imitation. ,33,0
-1.3441693,-1.3781217,2ff6e0a5d571,39c16e," Three elements of an ideal trade described by Aristotle was misfortune, should bea since issue, and are best are found a storyplot with a few houses.",33,0
-1.213223,-0.6734058,8ea1941c2dbd,39c16e,"Some one that lives in poverty or an reliable person, has to have pity fear and shocked us, also the main character should be good then turn bad.",33,0
-1.1490544,-1.0934602,2f156b01d13d,39c16e,"The tragedy should feature actions with pity anf fear, should be about someone neither good or bad and that the change of fortune should be good to bad.",33,0
-0.88639224,-0.73629713,9ab654dd8fa5,39c16e,"3 elements of an ideal tragedy are the change be good to bad. The next ideal trade is the character has an interesting story, And last a good plot",33,0
-1.192262,-1.2944013,c04cf25b79ef,39c16e,"Aristotle believes the ideas trading contains three things, caused by the characters,  not create pity for the character, and the plot should go from good to bad.",33,0
-1.2414602,-1.4059213,a03b7b5837cf,39c16e,"should be complex, imitate actions which excite pity and fear, the change of fortune presented must not be the spectacle of a virtuous man borough from prosperity to adversity",33,0
-1.1467624,-1.0720478,09c0ae9ece94,39c16e,"the charter should have a change of fortune from good to bad, the character shouldn't be to good or too bad, and he should be reliable.",33,0
-1.1659971,-1.0739018,3bd2c85723be,39c16e,"According to Aristotle an ideal tragedy should have a single issue, a change in fortune from good to bad, and should not happen as a result of vice.",33,0
-1.0404502,-1.1306208,3bb63b963277,39c16e,Should be arranged on a complex plan. Does not satisfy the moral sense or call for pity.  Then finally the charactershould experience something of a great difference.,33,0
-1.1913369,-1.3826078,07dd05013881,39c16e,"An ideal treaty should be arranged on a complex plan, imitate actions which excite pity band fear, and the change in fortune should be from bad to good.",33,0
-0.9937536,-0.5227956,c6009b4bccfa,39c16e,it should imitate actions which show pity and fear. Also it should have tragedy of a person.  And last would be there only be one problem at hand.,33,0
-1.3121258,-1.405322,54d3b82ff5b1,39c16e,"3 elements of an ideal tragedy is it should imitate actions which excite pity and fear, it should merely shock us, and it should not be a comedy.",33,0
-1.0315633,-0.5057958,a3c4bb651340,39c16e,"The tragedy must have some sort of reliability. The Misfortune should happen to a character that is neither good or bad to begin with, and should be complex",33,0
-1.3401717,-1.185742,b38e4c657aa3,39c16e,"They should have a complex plan, they should focus around a character whose life falls apart because of a mistake, and they don't have happy endings.",33,0
-1.1666921,-1.0421119,6277f0d39f65,39c16e,"A tragedy should excite pity and fear, be reliable to the common man, and should have a radical change in fortune, specifically from good to bad fortune.",33,0
-1.1693392,-0.9602663,41986c4295bd,39c16e,"The three elements of an del tragedy include a long, complex plot with my twists and turns, encourage feelings of fear and sympathy, and a shock factor.",33,0
-0.86913294,-0.42804953,9f95180301a5,39c16e,"The tragedy should be complex, rather than simple. It should get your heart beating in fear and excitement. The change of fortune should change from good to bad",33,0
-1.0806521,-0.7469668,d3c19b35075e,39c16e,"Three elements of ideal tragedy include the fall of a once highly thought of individual, playing off the audience's emotions, and also including elements of comedy.",33,0
-1.1989653,-1.1268984,273ff634d953,39c16e,"That it should invoke pity and fear, and change from good to bad as opposed to bad from good as well as it having a single issue to maintain.",33,0
-1.1788479,-1.0836848,969df1a1723a,39c16e,"Tragedies should show actions which excite pity and fear, have a complex plan, and not have a virtuous man that wouldn't spark pity nor fear",33,0
-1.1805962,-0.726911,0ca145f86018,39c16e,"The plot should have a reliable character that is not bad but makes a mistake and is punished for it, also the story should end with a great catastrophe.",33,0
-1.1984547,-1.3582664,0cae81ff3528,39c16e,"A tragedy has no single tragic quality, it does not satisfy the moral senses or cause pity or fear, and there should be no downfall of the villain.",33,0
-1.001819,-0.497542,7af8d8961369,39c16e,the plot should be completed and not simple.  you should be able to create the feeling of imitation or fear. the downfall of the villain should not be exhibited ,33,0
-0.9112837,-0.47144595,a4d235de1b80,39c16e,The change of fortune in the story should be from bad to good. The characters should suffer through something terrible. It should imitate actions that excite pity and fear.,34,0
-1.0934415,-0.795975,d96b4c3a4f88,39c16e,You need to have a good complex plan. You also need to have a well-constructed plot that goes from good to bad. You also need dramatic competition. ,34,0
-1.1254107,-0.8325405,aa330786c89d,39c16e,"The tragedy needs to be complex and not simple, It needs to create emotions in people like pity and fear, and  there needs to be a well constructed plot.",34,0
-1.065738,-0.67029494,54cb839b80d0,39c16e,"in the passage on tragedy Aristotle ordered the elements from greatest to least. The 3 elements of an ideal tragedy is pity nd fear, plot and also judgement. ",34,0
-1.2779579,-1.0338596,4be8a697cceb,39c16e,3 elements of an ideal traded is a good person facing something traumatic and life changing not being able to get out of the situation and then ending with a good life,34,0
-1.2833308,-1.0418109,2276796b969c,39c16e,"According to Aristotle, the three main elements of a tragic hero are high moral standards,  flaws in character, and a fate of misery and suffering that is deserving. ",34,0
-1.2866652,-1.3227228,574be436c242,39c16e,"It should be  a complex plan that also excited fear and pity, change of fortune presented must not be the spectacle of a virtuous man brought from prosperity to adversity.",34,0
-1.0360613,-0.8574563,6fe7d656e6bb,39c16e,"Have one problem or issue, The change in fortune should be from good to bad not bad to good, and it should happen because of an error or frailty.",34,0
-1.2405397,-1.1240034,dbbb0c4cc299,39c16e,"It should be arranged not in a simple way but in a more complex,it should have actions such as fear and pity, and fear, misfortune, and terror",34,0
-1.1704115,-1.3689532,ab9ac02892a6,39c16e,"Three ideal tragedies as described by Aristotle are  they it should be arranged not on the  simple but complex, it should excite pity and fear, and it should provide misfortune ",34,0
-1.0764717,-1.0418983,36361bf5145f,39c16e,"Three elements would be it needs to excite pity and fear, it needs to have a tragic ending for our hero, and it should be rather a complex plan.",34,0
-0.86485636,-0.58889693,3795b81d1445,39c16e,A good tragedy should feature  a change of fortune and prosperity to adversity. A plot should be of error or frailty. There should be a tragic ending or event.,34,0
-1.3688563,-1.2329803,f2e12460d6c9,39c16e,"In Aristotle's view of a tragedy, it must be complex, have a fall from grace, and have no more than one big issue throughout the play.",34,0
-0.86818373,-0.39101008,5875a8e8b106,39c16e,"Aristotle believes that tragedy should be a pleasant language, meaning its easily understood by the audience. It must be a clean and easy language that has rhythm and harmony.",34,0
-0.97204334,-0.5523843,81fe8aade235,39c16e,1. The character who meets their downfall must me a character that the reader can relate to so they could see themselves in the shoes of the character receiving the misfortune,34,0
-1.2240041,-0.9825565,51b64cfdc5e0,39c16e,Tragedy as described by Aristotle. A tragedy is something that happen to someone or to something that is bad and said most of the time and losses pain and is hard,34,0
-0.9998213,-0.5694198,29164b3c3f95,39c16e,"Complex the tragedy should be understand but it should make you really think. Single tragedy is when only one tragedy happens, a double tragedy is when two tragedy happen.",34,0
-1.1382238,-0.9795419,60c128c8713c,39c16e,"Three elements of a ideal gravity are something that is realtime to you, something that hooks you can mek you feel the same emotions and the change of fortune. ",34,0
-0.9716014,-0.12069211,d456a9873bc1,39c16e,They have to be a neutral character that is reliable to the  intended audience. The trade should be caused by themselves. There should be a downfall of the character.,34,0
-1.0893528,-0.5792226,e56f17803de1,39c16e,"Change of fortune from good to bad, and are focused on characters that have done or suffered from something horrible. Another element would be a well-constructed plot.    ",34,0
-0.99239016,-0.70600146,a71f41035226,39c16e,"The first and most important element is plot and action, the second important element is character, and the las important element to a tragedy story is diction and thought.",34,0
-1.240562,-1.4083943,cbbc497d2001,39c16e,"The pleasure, however, thence derived is not the true tragic pleasure. In the second rank comes the kind of tragedy which some place first. Like the Odyssey, ",34,0
-0.96290475,-0.71062547,188ba0318cba,39c16e,"An ideal tragedy must have a complex plan that bring pity and fear, misfortune to the main character and have the plot that goes from good to bad and end unhappily",34,0
-1.0063357,-0.9847116,5d10fc99d8ec,39c16e,He arranged a perfect tragedy  not a simple on but a complex pain.  next they did it for the moves. then they did it for no single tragic quality.,34,0
-0.84945804,-0.3964064,3db8851cb3c6,39c16e,An ideal tragedy  consists of simple or multiple plots. It also ends with a tragedy that the character causes or experiences. The final element is that tragedies end unhappily.,34,0
-1.1411036,-1.1283686,1e7dc113fa5d,39c16e,"Complex plan, some actions that excite pity and fear from us, a misfortune is not caused by depravity or villain, but by some error of judgement or frailty.",34,0
-1.158823,-0.8766823,1e5d7113641f,39c16e,"It  cant go from bad to good or vice versa, it should be caused by an accidental error, it should leave the viewer in a sad manner after.",34,0
-1.1827668,-1.1985778,eb01e079ac5d,39c16e,"A tragedy imitating pity and fear is a distinctive mark, the change in fortune is good to bad, and last the dramatic competition such plays is the most tragic.",34,0
-1.3399342,-1.4755633,bd00549f39c3,39c16e,"be arranged, imitate actions which excite pity and fear, and change of fortune presented must not be the change of fortune presented and brought to adversity to merely shock us",34,0
-1.2375268,-1.1541152,acc6f1673329,39c16e,"As described by Aristotle, an ideal tragedy should be surprising and unpredictable, not about the failure of a bad guy, and a change from good, to bad.",34,0
-1.037456,-1.015091,01f859d90ae0,39c16e,"It should not be simple it should be complex , It should imitate actions which excite pity and fear , and error in judgment or by some weakness that he has .",34,0
-0.9985194,-0.31115556,03769f341860,39c16e,It needs to have a neutral character that makes a mistake. It should have a well constructed plot. Last the audience should feel for the character at the end.,34,0
-1.1248903,-0.69945294,9b8236dd1e52,39c16e,It has a man that is not good or evil life fall apart because of a mistake. It goes groom good to bad and ends in a tragic not a comedy ,34,0
-1.3030108,-1.2380477,00db6d2b9222,39c16e,"Tragedy much b complex, Tragedy much b complex, t must be a man that is NOT perfect, and their downfall is a result of a mistake or weakness.",34,0
-1.1965783,-0.93774605,af061a610c9e,39c16e,"3 elements of an idea tragedy, according to Aristotle, would be the arrangement/construction, the plot, and being able to evoke a feeling in the reader. ",34,0
-1.0915622,-1.2743527,0e2337e9d274,39c16e,"Aristotle describes an ideal tragedy as one that should be arranged on a complex plan, imitate actions that help portray pity and fear, and possess no single tragic quality. ",34,0
-1.1470937,-1.4265599,06463ce221ea,39c16e,For nothing can be more alien to the spirit of Tragedy; it possesses no single tragic quality; it neither satisfies the moral sense nor calls forth pity or fear.,34,0
-1.1275901,-0.9358312,0086ef22de8f,39c16e,"The three elements of an ideal tragedy are:  Having a character that isn't bad have misfortune fall them.,  Having no subplot, and ending in death.  ",34,0
-1.16939,-1.0645125,7e05556c2086,39c16e,"A tragedy should have a couples plot, imitate actions that bring people to pity or fear, and shouldn't be a run-of-the-mill plot",34,0
-1.1626275,-1.07701,033fd3cedc71,39c16e,"Three elements of an ideal tragedy, as described by Aristotle, is complexity, actions which excite pity and fear, and the change of fortune from prosperity to adversity.  ",34,0
-1.0049909,-0.39156184,af8c7948ba38,39c16e,Tragedy should be an imitation of complete action and not human beings. Action should represent happiness and happiness related to the character and the actions people are able to perform.,34,0
-1.1907296,-1.0777287,9a2a62d245a7,39c16e,"Three elements atleast include a complex plan, a well constructed plot such as a misfortune brought by an error in character and the character of the person in the play.  ",34,0
-1.3181596,-1.1475939,0b4344d9e9c7,39c16e,"According to Aristotle, an ideal tragedy should be complex, cause pity and fear, and that an important person has his fate take a turn from good to bad.",34,0
-1.143038,-1.0700209,0c8c78632a20,39c16e,"1.) The character created for the tragedy to be revolved around should just be eminently good and just, whose misfortune brought about by error of judgment or frailty.",34,0
-1.0754094,-0.7875981,ed02ba3d650e,39c16e,"its the perfect imitation of an action, it's serious and effects the catharsis of pity and fear, and lastly it has a proper beginning, middle and end.",35,0
-1.0303138,-0.95616734,338540fbcbb8,39c16e,"3 elements of an ideal tragedy would be organized in a complex plan, show actions of pity and fear, and lastly the change of fortune should be good to bad.",35,0
-0.80503523,-0.28070846,311c3de6a9e9,39c16e,"A tragedy should be complex. It should cause pity and fear in the reader. The events in the story  should go from good to bad, not bad to good. ",35,0
