content,wording,student_id,prompt_id,text,tokenize_length,fold
-1.1660389,-0.8797799,b00caf67495f,39c16e,"he should be arranged in a complex way. He shouldve reacted the other way around, he shouldve  reacted like pity or scared and he shouldve change his ways ",35,0
-1.2604856,-0.97749114,3bb63b963277,39c16e,Should be arranged on a complex plan. Does not satisfy the moral sense or call for pity.  Then finally the charactershould experience something of a great sufference.,35,0
-0.9103443,-0.45710889,b1bf5de5435a,39c16e,"A perfect tragedy should not be simple, it should be complex. It should imitate actions which excite pity and fear. It shoud also be quite shocking.",35,0
-1.1593627,-0.7233829,a3c4bb651340,39c16e,"The tragedy must have some sort of relatability. The Misfortune should happen to a character that is neither good or bad to begin with, and should be complex",36,0
-0.8297915,-0.59076375,b561ab6ee8db,39c16e,"He belives a good tragedy should shock the audience, it should have a plot that makes fortune go from good to bad. The plot should be ended with a catastrophe.",36,0
-1.2761545,-1.5348538,63e73582ab0e,39c16e,"Be arranged not on the simple but on the complex plan, be single in its issue, rather than double as some maintain, and have a complexed, serious plot. ",36,0
-1.5413076,-1.432128,09c0ae9ece94,39c16e,"the charcter should have a change of fortune from good to bad, the character shouldn't be to good or too bad, and he should be relatable.",36,0
-1.2606881,-1.3234478,397c9d445d70,39c16e,"According to the article the 3 elements of tradegy are events brought on by a mistake, the plot should start from good to bad. and must be complex not simple.",36,0
-1.1969717,-1.1422215,4b7601ed682c,39c16e,"3 elements of an ideal tragedy include a well constructed plot, the characters and their thoughts, and the use of diction which refers to the writers word/ vocabulary choice.",36,0
-1.122485,-0.83919835,7b197e2d59b5,39c16e,The first ideal of a tragedy would be having some whoe's is both not good or bad but is facing something tragic in life.another tragedy is if some one   ,36,0
-1.2081269,-1.3389512,b0bc93ae93e2,39c16e,"Three elements of an ideal tragedy are a complex plan,  verbal expression of how the characters are presumed, and an unhappy ending for the people who have done or suffered terribly. ",36,0
-1.1838919,-1.2512962,b758625431d4,39c16e,"A tragedy should excite pity and fear, the change of fortune should be good to bad, it should involve the downfall of a man that is neither good nor bad.",36,0
-1.2759445,-1.2649772,4e87485748e2,39c16e,one element of tragedy is a well constructed plot in which the character follows the right change of fortune from good to bad  and result in great error or frailty in character.,36,0
-1.1622958,-0.69420683,1d0198a60d16,39c16e,there is a such thing as a perfect tradgedy depending on what it is. you react differently from each situation. it is ranked on how bad it is. ,36,0
-1.2801998,-1.203013,a1c6a6be118d,39c16e,"An ideal tragedy 3 elements are. Change of fortune must not trigger pity or fear. A well constructed plot. The kind of tragedy, for the good and the bad.",36,0
-1.3222196,-1.2633042,3471081639d3,39c16e,"A perfect tragedy is methodically thought out and planned, makes others feel sympathy for you or something like a flaw in the main character that eventually leads to their own downfall.",36,0
-1.199639,-0.7332008,29164b3c3f95,39c16e,"Complex the tragedy should be understanded but it should make you really think. Single tragedy is when only one tragedy happens, a double tragedy is when two tragedys happen.",36,0
-1.2420733,-1.2591401,ba6dc0728359,39c16e,"An ideal trajedy described by Aristotle should have a complex plan, it should excite pity and fear, and lastly there has to be a major mistake made.  ",36,0
-1.0342262,-0.62603414,8bcb80b4a207,39c16e,"An ideal tragedy would be one from the heart, not for comedy or for the audiences pleasure.  It should be from the fault of the character and dramaitic in sadness. ",36,0
-1.1512781,-1.2473618,59ab7383fad2,39c16e,"The three elements of an ideal tragedy are a change of fortune, from good to bad,  a well constructed plot and it should contain a character that people can relate too. ",36,0
-0.84004754,-0.23057146,7f09d9ceac6c,39c16e,One element of a tragedy is a complex plot. It should excite pity and fear. the main character should be relstable in order for the audience to understand.,36,0
-1.3421412,-1.4903297,c04cf25b79ef,39c16e,"Aristotle believes the ideasl tradity contains three things, caused by the characters,  not create pity for the character, and the plot should go from good to bad.",36,0
-1.3755006,-1.2613736,6ca01d6d0d2f,39c16e,"In a tragedy, the main character will die at the end, or have some tragic event,  they main character has a downfall, and it will connect with the audience.",36,0
-1.2558206,-0.9329807,8944c5649967,39c16e,"  They must have a man who is neither good nor evil, and they must have a well-constructed plot simple in its issue. it also needs to end in tragedy.",36,0
-1.301217,-1.6267158,b6b823947818,39c16e,"It should have a complex plan, excite pitty and fear and have a character who is misfortune is brought on by an error of judgment or frality.",36,0
-1.1596982,-0.93467146,8bfd55f884f2,39c16e,"It must have three key elements, a well though out constructed plot, a downfall in the story aka a catastrophe. As well as a amin character that represents the story. ",36,0
-1.3475566,-1.6827334,0b4344d9e9c7,39c16e,"Accorcing to Aristotle, an ideal tragedy should be complex, cause pity and fear, and that an important person has his fate take a turn from good to bad.",36,0
-1.163676,-1.0673838,f7e34d8cb38a,39c16e,the 3 elements of a ideal tragedy should be arranged not on the simple but on the complex plan. immatate actions and be distinctive to mark of tragic imatation,36,0
-1.2009916,-1.4394692,ec46ea59aeca,39c16e,"It should be a complex plan, It should move over imitate actions which excite pitty and fear, and the change of fortune presented must not be a victory.",36,0
-0.9683123,-0.7843779,c6009b4bccfa,39c16e,it should imitate actions which show pity and fear. Also it should have tragidy of a person.  And last would be there only be one problem at hand.,36,0
-0.9076315,-0.68694615,39099d834e33,39c16e,"The elements of an ideal tragedy, as described by Aristotle, include three key components. These are stunning the audience, being like a comedy, and having a good catastrophe.",36,0
-1.4892449,-1.3825294,0f9dbc5f6c8a,39c16e,"The three elements of an ideal tragedy are a plot that isn't in favor of the main character, likeable characters, and the ability to envoke fear. ",36,0
-1.1342467,-1.1295514,0e96f97c14d6,39c16e,"""A perfect tragedy should, as we have seen, be arranged not on the simple but on the complex plan."" Meaning it should have depth and meaning to it. ",36,0
-1.2086687,-0.9628826,51b64cfdc5e0,39c16e,Tragedy as described by Aristotle. A tragedy is something that happen to someone or to something that is bad and said most of the time and cosses pain and is hard,36,0
-1.4026858,-1.2951758,4be8a697cceb,39c16e,3 elements of an ideal tradedy is a good person facing something tramatic and life changing not being able to get out of the situation and then ending with a good life,36,0
-1.1845443,-0.92996204,9b8236dd1e52,39c16e,It has a man that is not good or evil life fall apart beause of a mistake. It goes froom good to bad and ends in a tragic not a comedy ,36,0
-1.1665214,-0.85966754,e56f17803de1,39c16e,"Change of fortune from good to bad, and are focused on chracters that have done or suffered from something horrible. Another element would be a well-constructed plot.    ",36,0
-1.1654232,-1.4948003,07c4f597f2cb,39c16e,he believed tragedies should follow a complex plan with some imitate actions which action which excite pity and fear and should feature a character whos not good or just ,36,0
-1.18891,-1.6160563,01f859d90ae0,39c16e,"It should not be simple it should be complex , It should imitate actions which excite pity and fear , and error in judgment or by some weakness that he has .",36,0
-1.2816935,-1.0003132,81fe8aade235,39c16e,1. The character who meets their downfall must me a character that the reader can relate to so they could see themselves in the shoes of the character receiving the misfortune,36,0
-1.1487619,-1.0770224,91cff8843db7,39c16e,The story should be complex not simple. Then a shocking turn of events for the good guy. Lastly double thread of plot multiple problems that turn this character good to bad.,36,0
-1.3350816,-1.6340201,969df1a1723a,39c16e,"Tragedies should show actions which excite pity and fear, have a complex plan, and not have a virtuous man that wouldn't spark pity nor fear",36,0
-1.5657622,-1.3097167,34f3d100fc4f,39c16e,"Tragedy should be built up over the course of the story, should give senses of pity and fear, and should be general misfortune to the virtuous characters.",36,0
-1.0695071,-0.4295469,8fa5d1d8af47,39c16e,A plot should be single in it's issue rather than multiple. It should refer to something and end in a bad ending.  The plot should maintain theme and structure.,36,0
-0.9452769,-0.41240343,a466b7dfde38,39c16e,One element of an ideal tragedy is that it should be arranged as complex instead of simple. The complex tragedy should present actions and show emotions that could be seen as complex.,36,0
-1.3573717,-1.2336829,d6aa2e4f0a58,39c16e,"A tragedy should be complex rather than simple,  make the audience feel pity and fear, and the characters' fortune should change from good to bad instead of bad to good.",36,0
-1.0706452,-1.2808801,cf327b127f20,39c16e,"Aristotle states that an ideal tragedy should follow a complex plan, excite pity and fear, and should feature a character that is not ""eminently good and just"".",36,0
-1.4086677,-1.3903902,5e576153f980,39c16e,"A perfect tragedy should, be arranged not simple but with a complex plan, it must be a perfect tragedy,  a tragedy won't posses a single tragic quality.",36,0
-1.3578343,-1.2734987,46e3ac3440e8,39c16e,"An ideal tragedy is not very comedic, which features a main character who is neither the hero nor the villan, and whose demise is relatable to the reader.",36,0
-1.2879552,-1.5328867,06463ce221ea,39c16e,For nothing can be more alien to the spirit of Tragedy; it possesses no single tragic quality; it neither satisfies the moral sense nor calls forth pity or fear.,36,0
-1.3714085,-1.5170801,909fc19c4604,39c16e,"An ideal tragedy would have a good to bad ending, a true tragic story, and a man who is good but makes a mistake because of an error in judegement. ",36,0
-1.1403105,-1.0350041,55e03b665dd2,39c16e,"A tragedy should have a well-constructed plot that acts as a single issue, include emotions such as pity and fear, and have an unhappy ending to the main characters.",36,0
-1.0581932,-0.7980015,a4d235de1b80,39c16e,The change of fortune in the story should be from bad to good. The characters should suffer through something terrible. It should imitate actions that excite pity and fear.,36,0
-0.8852503,-0.506263,5abe8e8401ef,39c16e,An ideal  tragedy has the audience feels pity for the character and the story should go from good to bad. It should also not be a vice but by error or frailty.,37,0
-1.3739383,-0.88985515,5cf67cf5a568,39c16e,Tragedy is the idea of an arranged not on the the simple but complex plan. Actions that exicte pity and fear this being the distinctive mark of tragic imiitation. ,37,0
